date,avg_monthly_price,price,year,month,month_name,quarter,season,lag_1,lag_2,lag_3,lag_12,rolling_mean_3,rolling_std_3,diff_1,sin_month,cos_month,weight,iqr_outlier,zscore,zscore_outlier,roll_3,roll_6,roll_12,ewm_24,price_diff,pct_change,rolling_std3,rolling_std6
2006-01-01,4000,8.294299608857235,2006,1,Jan,1,Winter,8.246433786160365,8.448057452581375,8.425735580927402,8.612685172875459,8.373408939889714,0.11052865572771729,0.04786582269687045,0.49999999999999994,0.8660254037844387,0.003345965457471272,False,1.4559251141003073,False,,,,4000.0,,,,
2006-02-01,4755,8.467162257810672,2006,2,Feb,1,Winter,8.294299608857235,8.246433786160365,8.448057452581375,8.608312784783722,8.32959694919966,0.10534444642076367,0.17286264895343706,0.8660254037844386,0.5000000000000001,0.003345965457471272,False,1.1853811720528373,False,4310.333333333333,,,4060.4,755.0,18.874999999999996,,
2006-03-01,4176,8.337348564497175,2006,3,Mar,1,Summer,8.467162257810672,8.294299608857235,8.246433786160365,8.606485298894999,8.335965217609425,0.11611322820327519,-0.12981369331349768,1.0,6.123233995736766e-17,0.003345965457471272,False,1.3928579170137447,False,4143.666666666667,,,4069.648,-579.0,-12.176656151419563,395.0194088058627,
2006-04-01,3500,8.160803920954665,2006,4,Apr,2,Summer,8.337348564497175,8.467162257810672,8.294299608857235,8.610319169405722,8.366270143721694,0.08998731665867223,-0.17654464354250976,0.8660254037844387,-0.4999999999999998,0.003345965457471272,False,1.6350932876416782,False,4558.666666666667,4565.833333333333,,4024.07616,-676.0,-16.187739463601535,628.1244568820208,
2006-05-01,6000,8.699681400989514,2006,5,May,2,Summer,8.160803920954665,8.337348564497175,8.467162257810672,8.678801706612651,8.321771581087503,0.15377203728051891,0.5388774800348486,0.49999999999999994,-0.8660254037844387,0.003345965457471272,False,0.7392524199348238,False,4821.333333333333,4671.166666666667,,4182.1500672,2500.0,71.42857142857142,1293.1841838397704,
2006-06-01,4964,8.510168576479273,2006,6,Jun,2,Monsoon,8.699681400989514,8.160803920954665,8.337348564497175,8.528924114291936,8.399277962147117,0.2747247210247732,-0.1895128245102402,1.2246467991473532e-16,-1.0,0.003345965457471272,False,1.1104888755125444,False,5198.666666666667,4661.333333333333,,4244.698061824,-1036.0,-17.266666666666662,1256.0912917990208,878.5548171097047
2006-07-01,4632,8.440959885416648,2006,7,Jul,3,Monsoon,8.510168576479273,8.699681400989514,8.160803920954665,8.501063809486354,8.456884632807816,0.27336169924125014,-0.0692086910626255,-0.4999999999999997,-0.8660254037844388,0.003345965457471272,False,1.2294565427440145,False,4764.0,4759.0,4548.75,4275.682216878081,-332.0,-6.688154713940375,713.5526142712488,833.898415076241
2006-08-01,4696,8.454679286026995,2006,8,Aug,3,Monsoon,8.440959885416648,8.510168576479273,8.699681400989514,8.546751993657782,8.550269954295144,0.1339413902874275,0.01371940061034671,-0.8660254037844385,-0.5000000000000004,0.003345965457471272,False,1.206523016530719,False,4696.666666666667,4924.666666666667,4558.583333333333,4309.307639527835,64.0,1.3816925734024155,176.13631085043298,833.0595817026935
2006-09-01,4762,8.46863300080086,2006,9,Sep,3,Monsoon,8.454679286026995,8.440959885416648,8.510168576479273,8.496990484098719,8.46860258264097,0.03664497743348731,0.013953714773865755,-1.0,-1.8369701987210297e-16,0.003345965457471272,False,1.1828728176232581,False,4650.666666666667,4648.666666666667,4490.25,4345.523028365608,66.0,1.4054514480408953,65.00256405199465,798.4101702759052
2006-10-01,4494,8.410720946905721,2006,10,Oct,4,Post-Monsoon,8.46863300080086,8.454679286026995,8.440959885416648,8.425735580927402,8.454757390748167,0.01383672302343195,-0.05791205389513898,-0.8660254037844386,0.5000000000000001,0.003345965457471272,False,1.278906958641433,False,4533.333333333333,4531.666666666667,4475.583333333333,4357.40118609636,-268.0,-5.627887442251156,139.6328519129137,549.1384767676243
2006-11-01,4344,8.376781037699493,2006,11,Nov,4,Post-Monsoon,8.410720946905721,8.46863300080086,8.454679286026995,8.448057452581375,8.44467774457786,0.03022374265551763,-0.03393990920622869,-0.5000000000000004,0.8660254037844384,0.003345965457471272,False,1.3326574107038442,False,4366.666666666667,4446.0,4524.583333333333,4356.329091208651,-150.0,-3.337783711615483,211.75772319642476,215.19355628518917
2006-12-01,4262,8.35772841676521,2006,12,Dec,4,Winter,8.376781037699493,8.410720946905721,8.46863300080086,8.246433786160365,8.418711661802025,0.046444422967763375,-0.01905262093428206,-2.4492935982947064e-16,1.0,0.003345965457471272,False,1.362040991164629,False,4241.333333333333,4319.166666666667,4377.166666666667,4348.78276391196,-82.0,-1.8876611418047862,117.64919605901957,199.74149961053905
2007-01-01,4118,8.323365694436081,2007,1,Jan,1,Winter,8.35772841676521,8.376781037699493,8.410720946905721,8.294299608857235,8.381743467123476,0.026842528606915626,-0.034362722329129625,0.49999999999999994,0.8660254037844387,0.00451658094261267,False,1.4136414251445437,False,4105.0,4192.166666666667,4317.666666666667,4330.3201427990025,-144.0,-3.378695448146407,114.40862438353862,251.59650236042697
2007-02-01,3935,8.277920258172143,2007,2,Feb,1,Winter,8.323365694436081,8.35772841676521,8.376781037699493,8.467162257810672,8.352625049633595,0.027070888257417595,-0.04544543626393782,0.8660254037844386,0.5000000000000001,0.00451658094261267,False,1.4792169766606855,False,4017.6666666666665,4124.5,4265.416666666667,4298.694531375082,-183.0,-4.443904808159305,163.8871562996938,289.3457562617206
2007-03-01,4000,8.294299608857235,2007,3,Mar,1,Summer,8.277920258172143,8.323365694436081,8.35772841676521,8.337348564497175,8.319671456457812,0.040032125726500174,0.01637935068509222,1.0,6.123233995736766e-17,0.00451658094261267,False,1.4559251141003073,False,4007.6666666666665,4105.666666666667,4239.666666666667,4274.798968865076,65.0,1.6518424396442244,92.77032571535793,213.35268141428904
2007-04-01,4088,8.316055720364643,2007,4,Apr,2,Summer,8.294299608857235,8.277920258172143,8.323365694436081,8.160803920954665,8.298528520488487,0.023015965969118094,0.02175611150740764,0.8660254037844387,-0.4999999999999998,0.00451658094261267,False,1.4243915155570261,False,4106.333333333333,4103.666666666667,4241.833333333333,4259.85505135587,88.0,2.200000000000002,76.78758580222195,154.83636523762914
2007-05-01,4231,8.350429973538136,2007,5,May,2,Summer,8.316055720364643,8.294299608857235,8.277920258172143,8.699681400989514,8.296091862464674,0.01913079974548634,0.03437425317349252,0.49999999999999994,-0.8660254037844387,0.00451658094261267,False,1.373149417924194,False,4189.666666666667,4084.8333333333335,4289.833333333333,4257.546647247401,143.0,3.498043052837563,116.58616270095536,127.20482171154968
2007-06-01,4250,8.35490952835879,2007,6,Jun,2,Monsoon,8.350429973538136,8.316055720364643,8.294299608857235,8.510168576479273,8.320261767586672,0.028300575696023702,0.004479554820655096,1.2246467991473532e-16,-1.0,0.00451658094261267,False,1.366341027329622,False,4162.0,4160.166666666667,4314.333333333333,4256.942915467609,19.0,0.44906641455919605,88.5569496614108,124.31679961560765
2007-07-01,4005,8.295548516225763,2007,7,Jul,3,Monsoon,8.35490952835879,8.350429973538136,8.316055720364643,8.440959885416648,8.34046507408719,0.02125744610037795,-0.05936101213302791,-0.4999999999999997,-0.8660254037844388,0.00451658094261267,False,1.4541334323648936,False,4214.0,4291.5,4339.916666666667,4236.7874822302,-245.0,-5.7647058823529385,136.29746879527985,130.13441768674093
2007-08-01,4387,8.38662882139512,2007,8,Aug,3,Monsoon,8.295548516225763,8.35490952835879,8.350429973538136,8.454679286026995,8.333629339374228,0.0330549303674167,0.09108030516935806,-0.8660254037844385,-0.5000000000000004,0.00451658094261267,False,1.3172489477792864,False,4393.333333333333,4455.166666666667,4389.666666666667,4248.804483651784,382.0,9.538077403245948,193.5277757842535,154.58255615258508
2007-09-01,4788,8.47407690034261,2007,9,Sep,3,Monsoon,8.38662882139512,8.295548516225763,8.35490952835879,8.46863300080086,8.345695621993224,0.04623394370286054,0.08744807894748874,-1.0,-1.8369701987210297e-16,0.00451658094261267,False,1.1735560725991068,False,4748.333333333333,4523.0,4490.416666666667,4291.940124959641,401.0,9.140642808297251,391.53841871945815,277.31191824369944
2007-10-01,5070,8.531293315795018,2007,10,Oct,4,Post-Monsoon,8.47407690034261,8.38662882139512,8.295548516225763,8.410720946905721,8.385418079321164,0.0892703500951953,0.05721641545240885,-0.8660254037844386,0.5000000000000001,0.00451658094261267,False,1.0725052227217737,False,4832.0,4576.166666666667,4589.916666666667,4354.184914962871,282.0,5.889724310776945,343.2234451976349,397.0991899597211
2007-11-01,4638,8.442254104751743,2007,11,Nov,4,Post-Monsoon,8.531293315795018,8.47407690034261,8.38662882139512,8.376781037699493,8.463999679177583,0.07285682380394815,-0.08903921104327495,-0.5000000000000004,0.8660254037844384,0.00451658094261267,False,1.227306524661518,False,4759.0,4694.5,4674.416666666667,4376.890121765841,-432.0,-8.520710059171599,219.3353596664264,385.7481043375327
2007-12-01,4569,8.42726848388825,2007,12,Dec,4,Winter,8.442254104751743,8.531293315795018,8.47407690034261,8.35772841676521,8.482541440296457,0.0451190824737528,-0.01498562086349331,-2.4492935982947064e-16,1.0,0.00451658094261267,False,1.2520317326102273,False,4640.666666666667,4820.666666666667,4756.666666666667,4392.258912024574,-69.0,-1.487710219922378,271.53452819116876,361.83831564203734
2008-01-01,4715,8.458716261657262,2008,1,Jan,1,Winter,8.42726848388825,8.442254104751743,8.531293315795018,8.323365694436081,8.46693863481167,0.05623420606282034,0.031447777769011864,0.49999999999999994,0.8660254037844387,0.006096746565515638,False,1.199714625936147,False,4809.333333333333,4888.333333333333,4807.916666666667,4418.078199062608,146.0,3.1954475815276773,73.03652054509404,229.6351453937308
2008-02-01,5144,8.545780648268149,2008,2,Feb,1,Winter,8.458716261657262,8.42726848388825,8.442254104751743,8.277920258172143,8.442746283432419,0.015729665016800214,0.08706438661088711,0.8660254037844386,0.5000000000000001,0.006096746565515638,False,1.0459883330376507,False,5017.666666666667,4893.666666666667,4887.166666666667,4476.1519431376,429.0,9.098621420996821,298.8818049552934,234.79664960698761
2008-03-01,5194,8.555451903533328,2008,3,Mar,1,Summer,8.545780648268149,8.458716261657262,8.42726848388825,8.294299608857235,8.477255131271221,0.061392593538821046,0.009671255265178758,1.0,6.123233995736766e-17,0.006096746565515638,False,1.0280715156835136,False,5146.666666666667,4990.333333333333,4923.166666666667,4533.579787686593,50.0,0.9720062208398161,263.306538721191,278.0235002057675
2008-04-01,5102,8.537583881063972,2008,4,Apr,2,Summer,8.555451903533328,8.545780648268149,8.458716261657262,8.316055720364643,8.519982937819579,0.053278396190043625,-0.01786802246935615,0.8660254037844387,-0.4999999999999998,0.006096746565515638,False,1.0610384596151259,False,5171.333333333333,5039.666666666667,4942.083333333333,4579.053404671666,-92.0,-1.7712745475548686,46.05793453178273,282.4766657029681
2008-05-01,5218,8.560061091643414,2008,5,May,2,Summer,8.537583881063972,8.555451903533328,8.545780648268149,8.350429973538136,8.546272144288482,0.008944145179579163,0.022477210579442186,0.49999999999999994,-0.8660254037844387,0.006096746565515638,False,1.019471443353528,False,5061.666666666667,5079.833333333333,4986.25,4630.169132297932,116.0,2.2736181889455143,61.231800017098905,276.6677911623725
2008-06-01,4865,8.490027523343468,2008,6,Jun,2,Monsoon,8.560061091643414,8.537583881063972,8.555451903533328,8.35490952835879,8.551032292080238,0.011872488067119935,-0.07003356829994623,1.2246467991473532e-16,-1.0,0.006096746565515638,False,1.1459641738737358,False,5013.0,5025.666666666667,5087.75,4648.955601714098,-353.0,-6.765044078190874,179.92313173501074,203.13017172903218
2008-07-01,4956,8.508555998020574,2008,7,Jul,3,Monsoon,8.490027523343468,8.560061091643414,8.537583881063972,8.295548516225763,8.529224165350284,0.035757360183807554,0.018528474677106388,-0.4999999999999997,-0.8660254037844388,0.006096746565515638,False,1.1133555662892063,False,4880.0,4995.833333333333,5244.5,4673.51915357697,91.0,1.8705035971223083,183.27302038216294,140.15764933340628
2008-08-01,4819,8.480529207044645,2008,8,Aug,3,Monsoon,8.508555998020574,8.490027523343468,8.560061091643414,8.38662882139512,8.51954820433582,0.03628769243093244,-0.02802679097592886,-0.8660254037844385,-0.5000000000000004,0.006096746565515638,False,1.1624476458395419,False,4930.0,5078.833333333333,5433.416666666667,4685.157621290813,-137.0,-2.7643260694108163,69.72087205421855,170.01960671247951
2008-09-01,5015,8.520388082312756,2008,9,Sep,3,Monsoon,8.480529207044645,8.508555998020574,8.490027523343468,8.47407690034261,8.49303757613623,0.014253791301331881,0.03985887526811105,-1.0,-1.8369701987210297e-16,0.006096746565515638,False,1.0922137218113244,False,5144.666666666667,5185.166666666667,5613.083333333333,4711.545011587548,196.0,4.067233865947295,100.55346836385462,148.9770675864789
2008-10-01,5600,8.630700432209832,2008,10,Oct,4,Post-Monsoon,8.520388082312756,8.480529207044645,8.508555998020574,8.531293315795018,8.503157762459326,0.020470422437976424,0.11031234989707528,-0.8660254037844386,0.5000000000000001,0.006096746565515638,False,0.8825869587679206,False,5490.333333333333,5449.333333333333,5775.333333333333,4782.621410660545,585.0,11.665004985044858,406.3254032586862,290.9923824890713
2008-11-01,5856,8.675392806089782,2008,11,Nov,4,Post-Monsoon,8.630700432209832,8.520388082312756,8.480529207044645,8.442254104751743,8.543872573855746,0.07779132486451487,0.04469237387995051,-0.5000000000000004,0.8660254037844384,0.006096746565515638,False,0.7908528539147387,False,5968.666666666667,5787.0,5954.333333333333,4868.491697807702,256.0,4.571428571428582,431.09202420519676,433.6272208552706
2008-12-01,6450,8.771990436532242,2008,12,Dec,4,Winter,8.675392806089782,8.630700432209832,8.520388082312756,8.42726848388825,8.60882710687079,0.07978375692669439,0.09659763044246006,-2.4492935982947064e-16,1.0,0.006096746565515638,False,0.5780010637475901,False,6429.333333333333,6200.5,6120.5,4995.012361983086,594.0,10.143442622950815,436.0565712534716,635.4140907051595
2009-01-01,6982,8.851233902846035,2009,1,Jan,1,Winter,8.771990436532242,8.675392806089782,8.630700432209832,8.458716261657262,8.692694558277285,0.0722165445166463,0.07924346631379287,0.49999999999999994,0.8660254037844387,0.00822974704902003,False,0.38736612709957147,False,6910.666666666667,6554.833333333333,6310.916666666667,5153.971373024439,532.0,8.248062015503876,563.2844160220785,829.4976793216463
2009-02-01,7300,8.895766604056085,2009,2,Feb,1,Winter,8.851233902846035,8.771990436532242,8.675392806089782,8.545780648268149,8.766205715156019,0.0880631595967411,0.04453270121005026,0.8660254037844386,0.5000000000000001,0.00822974704902003,False,0.27341516872725957,False,7141.0,6829.833333333333,6573.416666666667,5325.653663182485,318.0,4.554568891435129,429.46633550644464,867.9381890434336
2009-03-01,7141,8.873748128154395,2009,3,Mar,1,Summer,8.895766604056085,8.851233902846035,8.771990436532242,8.555451903533328,8.839663647811454,0.0626940030058491,-0.022018475901690593,1.0,6.123233995736766e-17,0.00822974704902003,False,0.3303906479134155,False,7230.333333333333,7055.833333333333,6752.166666666667,5470.881370127886,-159.0,-2.178082191780817,159.00000000000202,706.0312788160735
2009-04-01,7250,8.888894669371593,2009,4,Apr,2,Summer,8.873748128154395,8.895766604056085,8.851233902846035,8.537583881063972,8.873582878352172,0.022266810501056226,0.015146541217198717,0.8660254037844387,-0.4999999999999998,0.00822974704902003,False,0.29133198608139665,False,7201.0,7172.5,6912.583333333333,5613.210860517655,109.0,1.5263968631844316,81.30395644329973,567.4858294853353
2009-05-01,7212,8.883640232503673,2009,5,May,2,Summer,8.888894669371593,8.873748128154395,8.895766604056085,8.560061091643414,8.886136467194026,0.011265393011293404,-0.005254436867920376,0.49999999999999994,-0.8660254037844387,0.00822974704902003,False,0.3049487672705409,False,7204.0,7359.833333333333,7002.666666666667,5741.113991676243,-38.0,-0.5241379310344851,55.32630477449789,316.6843328405404
2009-06-01,7150,8.875007486048396,2009,6,Jun,2,Monsoon,8.883640232503673,8.888894669371593,8.873748128154395,8.490027523343468,8.882094343343221,0.00769069292617,-0.008632746455276674,1.2246467991473532e-16,-1.0,0.00822974704902003,False,0.3271656207896708,False,7489.333333333333,7303.833333333333,7065.666666666667,5853.824872342144,-62.0,-0.8596783139212416,50.477717856502075,111.00585570135958
2009-07-01,8106,9.000483164987708,2009,7,Jul,3,Monsoon,8.875007486048396,8.883640232503673,8.888894669371593,8.508555998020574,8.882514129307888,0.0070117434686354715,0.12547567893931166,-0.4999999999999997,-0.8660254037844388,0.00822974704902003,False,0.015403927021430274,False,7406.666666666667,7270.333333333333,7070.666666666667,6033.998882554773,956.0,13.370629370629361,534.9479725481107,370.45400074321907
2009-08-01,6964,8.848652886213905,2009,8,Aug,3,Monsoon,9.000483164987708,8.875007486048396,8.883640232503673,8.480529207044645,8.919710294513258,0.07008440291073001,-0.15183027877380262,-0.8660254037844385,-0.5000000000000004,0.00822974704902003,False,0.3938161813470608,False,7336.666666666667,7175.5,7032.583333333333,6108.398971950392,-1142.0,-14.088329632371089,612.7392049912705,405.0848882230207
2009-09-01,6940,8.845201135339584,2009,9,Sep,3,Monsoon,8.848652886213905,9.000483164987708,8.875007486048396,8.520388082312756,8.908047845750003,0.08112864731426815,-0.0034517508743210357,-1.0,-1.8369701987210297e-16,0.00822974704902003,False,0.4024162536770466,False,6861.666666666667,7075.5,6980.0,6174.927054194361,-24.0,-0.3446295232624963,666.3702674439597,428.8578630113447
2009-10-01,6681,8.807172622916703,2009,10,Oct,4,Post-Monsoon,8.845201135339584,8.848652886213905,9.000483164987708,8.630700432209832,8.898112395513733,0.08867248433446794,-0.03802851242288163,-0.8660254037844386,0.5000000000000001,0.00822974704902003,False,0.4952253675714767,False,6744.333333333333,6968.833333333333,6953.5,6215.4128898588115,-259.0,-3.731988472622483,156.92142407375292,492.4500989948026
2009-11-01,6612,8.796792687674662,2009,11,Nov,4,Post-Monsoon,8.807172622916703,8.845201135339584,8.848652886213905,8.675392806089782,8.833675548156732,0.023017003078907264,-0.010379935242040617,-0.5000000000000004,0.8660254037844384,0.00822974704902003,False,0.5199505755201859,False,6601.0,6705.333333333333,6926.416666666667,6247.139858670107,-69.0,-1.0327795240233528,172.92869436081043,541.9844093698555
2009-12-01,6510,8.781248333236862,2009,12,Dec,4,Winter,8.796792687674662,8.807172622916703,8.845201135339584,8.771990436532242,8.816388815310317,0.025486233597960477,-0.015544354437800223,-2.4492935982947064e-16,1.0,0.00822974704902003,False,0.5565008829226256,False,6549.0,6656.166666666667,6908.75,6268.168669976499,-102.0,-1.5426497277676976,86.02906485601952,585.6123006449386
2010-01-01,6525,8.783549477153265,2010,1,Jan,1,Winter,8.781248333236862,8.796792687674662,8.807172622916703,8.851233902846035,8.795071214609408,0.013047597517844671,0.0023011439164033476,0.49999999999999994,0.8660254037844387,0.011108996538242306,False,0.5511258377163845,False,6568.0,6636.666666666667,6899.583333333333,6288.715176378379,15.0,0.23041474654377225,55.072679252068454,200.9752886965417
2010-02-01,6669,8.80537513890967,2010,2,Feb,1,Winter,8.783549477153265,8.781248333236862,8.796792687674662,8.895766604056085,8.787196832688261,0.008389525643429816,0.021825661756404102,0.8660254037844386,0.5000000000000001,0.011108996538242306,False,0.49952540373646964,False,6672.333333333333,6677.333333333333,6829.25,6319.137962268109,144.0,2.206896551724147,87.78952101476128,156.1171568619488
2010-03-01,6823,8.828201089171515,2010,3,Mar,1,Summer,8.80537513890967,8.783549477153265,8.781248333236862,8.873748128154395,8.790057649766599,0.01331513879266171,0.022825950261845307,1.0,6.123233995736766e-17,0.011108996538242306,False,0.4443416062857274,False,6805.666666666667,6742.0,6948.916666666667,6359.44692528666,154.0,2.3091917828759856,149.02796158216276,115.63159891075772
2010-04-01,6925,8.843037724962366,2010,4,Apr,2,Summer,8.828201089171515,8.80537513890967,8.783549477153265,8.888894669371593,8.805708568411482,0.02232767330875419,0.014836635790851815,0.8660254037844387,-0.4999999999999998,0.011108996538242306,False,0.40779129888328775,False,6916.0,6830.333333333333,7150.75,6404.6911712637275,102.0,1.4949435732082739,128.87720253533823,166.19346156410097
2010-05-01,7000,8.853808274977197,2010,5,May,2,Summer,8.843037724962366,8.828201089171515,8.80537513890967,8.883640232503673,8.825537984347848,0.018971997589121253,0.01077055001483096,0.49999999999999994,-0.8660254037844387,0.011108996538242306,False,0.3809160728520821,False,6988.333333333333,6953.166666666667,7420.0,6452.31587756263,75.0,1.0830324909747224,88.84255736977197,206.32789438171366
2010-06-01,7040,8.859505484519133,2010,6,Jun,2,Monsoon,8.853808274977197,8.843037724962366,8.828201089171515,8.875007486048396,8.841682363037025,0.01285728375997003,0.005697209541935422,1.2246467991473532e-16,-1.0,0.011108996538242306,False,0.3665826189687724,False,7100.666666666667,7241.666666666667,7713.75,6499.33060735762,40.0,0.5714285714285783,58.38093296046721,200.50901891600364
2010-07-01,7262,8.890548245606167,2010,7,Jul,3,Monsoon,8.859505484519133,8.853808274977197,8.843037724962366,9.000483164987708,8.852117161486232,0.008363113943720905,0.03104276108703452,-0.4999999999999997,-0.8660254037844388,0.011108996538242306,False,0.28703194991640374,False,7567.333333333333,7664.833333333333,8031.25,6560.34415876901,222.0,3.1534090909090873,141.14295353766175,201.79139393606064
2010-08-01,8400,9.036106025364846,2010,8,Aug,3,Monsoon,8.890548245606167,8.859505484519133,8.853808274977197,8.848652886213905,8.867954001700832,0.019773452970661614,0.14555777975867912,-0.8660254037844385,-0.5000000000000004,0.011108996538242306,False,0.12075481306375635,False,8341.333333333334,8162.666666666667,8354.166666666666,6707.51662606749,1138.0,15.670614155879914,729.6035453130246,585.9660968577098
2010-09-01,9362,9.14452103093889,2010,9,Sep,3,Monsoon,9.036106025364846,8.890548245606167,8.859505484519133,8.845201135339584,8.928719918496716,0.09428544540489356,0.10841500557404338,-1.0,-1.8369701987210297e-16,0.011108996538242306,False,0.4654743789573539,False,9224.666666666666,8685.5,8664.25,6919.87529598209,962.0,11.452380952380947,1051.2284876911083,996.2823729579177
2010-10-01,9912,9.201602306032898,2010,10,Oct,4,Post-Monsoon,9.14452103093889,9.036106025364846,8.890548245606167,8.807172622916703,9.023725100636634,0.12743825718858165,0.05708127509400818,-0.8660254037844386,0.5000000000000001,0.011108996538242306,False,0.6625593698528619,False,9803.666666666666,9232.166666666666,8938.166666666666,7159.245272303523,550.0,5.87481307412947,765.2981989612508,1263.191935798618
