date,avg_monthly_price,price,year,month,month_name,quarter,season,lag_1,lag_2,lag_3,lag_12,rolling_mean_3,rolling_std_3,diff_1,sin_month,cos_month,weight
2019-01-01,6800,8.824824939175638,2019,1,Jan,1,Winter,8.813735892300215,8.832149906002899,8.881975184248867,8.81936971001847,8.842620327517329,0.035304001705625365,0.011089046875422781,0.49999999999999994,0.8660254037844387,0.16529888822158656
2019-02-01,7075,8.864464055279676,2019,2,Feb,1,Winter,8.824824939175638,8.813735892300215,8.832149906002899,8.787372988731876,8.823570245826252,0.009270904309267976,0.0396391161040377,0.8660254037844386,0.5000000000000001,0.16529888822158656
2019-03-01,7850,8.968396191198256,2019,3,Mar,1,Summer,8.864464055279676,8.824824939175638,8.813735892300215,8.77971129020447,8.83434162891851,0.02666949882477009,0.10393213591857986,1.0,6.123233995736766e-17,0.16529888822158656
2019-04-01,7725,8.952346543226227,2019,4,Apr,2,Summer,8.968396191198256,8.864464055279676,8.824824939175638,8.758255243232792,8.885895061884524,0.07414608644364375,-0.01604964797202868,0.8660254037844387,-0.4999999999999998,0.16529888822158656
2019-05-01,7581,8.93353229607628,2019,5,May,2,Summer,8.952346543226227,8.968396191198256,8.864464055279676,8.77770959579525,8.928402263234718,0.05595059094757825,-0.018814247149947505,0.49999999999999994,-0.8660254037844387,0.16529888822158656
2019-06-01,7488,8.921190556249368,2019,6,Jun,2,Monsoon,8.93353229607628,8.952346543226227,8.968396191198256,8.758255243232792,8.95142501016692,0.017450206679388663,-0.01234173982691189,1.2246467991473532e-16,-1.0,0.16529888822158656
2019-07-01,7556,8.93022956502072,2019,7,Jul,3,Monsoon,8.921190556249368,8.93353229607628,8.952346543226227,8.929435283803425,8.935689798517293,0.015689646067156702,0.009039008771352997,-0.4999999999999997,-0.8660254037844388,0.16529888822158656
2019-08-01,8138,9.004422601327041,2019,8,Aug,3,Monsoon,8.93022956502072,8.921190556249368,8.93353229607628,8.881975184248867,8.92831747244879,0.006389186880301237,0.07419303630632079,-0.8660254037844385,-0.5000000000000004,0.16529888822158656
2019-09-01,8588,9.058237593766226,2019,9,Sep,3,Monsoon,9.004422601327041,8.93022956502072,8.921190556249368,8.881975184248867,8.951947574199044,0.04566888737373571,0.053814992439184195,-1.0,-1.8369701987210297e-16,0.16529888822158656
2019-10-01,9075,9.113388845899733,2019,10,Oct,4,Post-Monsoon,9.058237593766226,9.004422601327041,8.93022956502072,8.881975184248867,8.997629920037996,0.06427378349799928,0.055151252133507356,-0.8660254037844386,0.5000000000000001,0.16529888822158656
2019-11-01,10025,9.212936997823448,2019,11,Nov,4,Post-Monsoon,9.113388845899733,9.058237593766226,9.004422601327041,8.832149906002899,9.058683013664334,0.05448448782205507,0.09954815192371491,-0.5000000000000004,0.8660254037844384,0.16529888822158656
2019-12-01,9775,9.187685681411377,2019,12,Dec,4,Winter,9.212936997823448,9.113388845899733,9.058237593766226,8.813735892300215,9.128187812496469,0.07840429492802749,-0.02525131641207068,-2.4492935982947064e-16,1.0,0.16529888822158656
2020-01-01,10188,9.229063985974285,2020,1,Jan,1,Winter,9.187685681411377,9.212936997823448,9.113388845899733,8.824824939175638,9.171337175044853,0.05174856406864121,0.04137830456290814,0.49999999999999994,0.8660254037844387,0.22313016014842982
2020-02-01,10188,9.229063985974285,2020,2,Feb,1,Winter,9.229063985974285,9.187685681411377,9.212936997823448,8.864464055279676,9.209895555069702,0.020856145440620182,0.0,0.8660254037844386,0.5000000000000001,0.22313016014842982
2020-03-01,10375,9.24725072599628,2020,3,Mar,1,Summer,9.229063985974285,9.229063985974285,9.187685681411377,8.968396191198256,9.215271217786649,0.023889775277938913,0.01818674002199394,1.0,6.123233995736766e-17,0.22313016014842982
2020-04-01,10850,9.292012520620208,2020,4,Apr,2,Summer,9.24725072599628,9.229063985974285,9.229063985974285,8.952346543226227,9.235126232648284,0.010500119247379687,0.04476179462392871,0.8660254037844387,-0.4999999999999998,0.22313016014842982
2020-05-01,10950,9.301186055275759,2020,5,May,2,Summer,9.292012520620208,9.24725072599628,9.229063985974285,8.93353229607628,9.256109077530258,0.03239571418323479,0.009173534655550597,0.49999999999999994,-0.8660254037844387,0.22313016014842982
2020-06-01,10150,9.225327501784431,2020,6,Jun,2,Monsoon,9.301186055275759,9.292012520620208,9.24725072599628,8.921190556249368,9.280149767297415,0.028858250525966432,-0.07585855349132764,1.2246467991473532e-16,-1.0,0.22313016014842982
2020-07-01,9725,9.182557990963732,2020,7,Jul,3,Monsoon,9.225327501784431,9.301186055275759,9.292012520620208,8.93022956502072,9.272842025893466,0.04140363432719492,-0.04276951082069935,-0.4999999999999997,-0.8660254037844388,0.22313016014842982
2020-08-01,9725,9.182557990963732,2020,8,Aug,3,Monsoon,9.182557990963732,9.225327501784431,9.301186055275759,9.004422601327041,9.23635718267464,0.060078239038852115,0.0,-0.8660254037844385,-0.5000000000000004,0.22313016014842982
2020-09-01,10338,9.243678431586693,2020,9,Sep,3,Monsoon,9.182557990963732,9.182557990963732,9.225327501784431,9.058237593766226,9.196814494570631,0.02469298858544051,0.06112044062296107,-1.0,-1.8369701987210297e-16,0.22313016014842982
2020-10-01,10175,9.227787285579904,2020,10,Oct,4,Post-Monsoon,9.243678431586693,9.182557990963732,9.182557990963732,9.113388845899733,9.202931471171384,0.03528790284665485,-0.01589114600678876,-0.8660254037844386,0.5000000000000001,0.22313016014842982
2020-11-01,10013,9.211739392889891,2020,11,Nov,4,Post-Monsoon,9.227787285579904,9.243678431586693,9.182557990963732,9.212936997823448,9.21800790271011,0.03171205311031947,-0.016047892690012944,-0.5000000000000004,0.8660254037844384,0.22313016014842982
2020-12-01,9925,9.202912856147385,2020,12,Dec,4,Winter,9.211739392889891,9.227787285579904,9.243678431586693,9.187685681411377,9.227735036685495,0.01596958345352632,-0.008826536742505553,-2.4492935982947064e-16,1.0,0.22313016014842982
2021-01-01,10425,9.252057965328051,2021,1,Jan,1,Winter,9.202912856147385,9.211739392889891,9.227787285579904,9.229063985974285,9.214146511539061,0.012610708744619234,0.049145109180665614,0.49999999999999994,0.8660254037844387,0.30119421191220214
2021-02-01,10838,9.29090601981575,2021,2,Feb,1,Winter,9.252057965328051,9.202912856147385,9.211739392889891,9.229063985974285,9.222236738121776,0.0262003078566437,0.03884805448769946,0.8660254037844386,0.5000000000000001,0.30119421191220214
2021-03-01,12075,9.39897529082673,2021,3,Mar,1,Summer,9.29090601981575,9.252057965328051,9.202912856147385,9.24725072599628,9.248625613763728,0.044096881874322556,0.1080692710109794,1.0,6.123233995736766e-17,0.30119421191220214
2021-04-01,10863,9.293209849798478,2021,4,Apr,2,Summer,9.39897529082673,9.29090601981575,9.252057965328051,9.292012520620208,9.313979758656844,0.07612800536597704,-0.10576544102825203,0.8660254037844387,-0.4999999999999998,0.30119421191220214
2021-05-01,10863,9.293209849798478,2021,5,May,2,Summer,9.293209849798478,9.39897529082673,9.29090601981575,9.301186055275759,9.32769705348032,0.061739511235162046,0.0,0.49999999999999994,-0.8660254037844387,0.30119421191220214
2021-06-01,5070,8.531293315795018,2021,6,Jun,2,Monsoon,9.293209849798478,9.293209849798478,9.39897529082673,9.225327501784431,9.328464996807895,0.06106370584862866,-0.7619165340034595,1.2246467991473532e-16,-1.0,0.30119421191220214
2021-07-01,4638,8.442254104751743,2021,7,Jul,3,Monsoon,8.531293315795018,9.293209849798478,9.293209849798478,9.182557990963732,9.039237671797325,0.43989271600692426,-0.08903921104327495,-0.4999999999999997,-0.8660254037844388,0.30119421191220214
2021-08-01,4569,8.42726848388825,2021,8,Aug,3,Monsoon,8.442254104751743,8.531293315795018,9.293209849798478,9.182557990963732,8.755585756781747,0.46771972838426434,-0.01498562086349331,-0.8660254037844385,-0.5000000000000004,0.30119421191220214
2021-09-01,4715,8.458716261657262,2021,9,Sep,3,Monsoon,8.42726848388825,8.442254104751743,8.531293315795018,9.243678431586693,8.46693863481167,0.05623420606284048,0.031447777769011864,-1.0,-1.8369701987210297e-16,0.30119421191220214
2021-10-01,5144,8.545780648268149,2021,10,Oct,4,Post-Monsoon,8.458716261657262,8.42726848388825,8.442254104751743,9.227787285579904,8.442746283432419,0.01572966501687698,0.08706438661088711,-0.8660254037844386,0.5000000000000001,0.30119421191220214
2021-11-01,5194,8.555451903533328,2021,11,Nov,4,Post-Monsoon,8.545780648268149,8.458716261657262,8.42726848388825,9.211739392889891,8.477255131271221,0.06139259353883896,0.009671255265178758,-0.5000000000000004,0.8660254037844384,0.30119421191220214
2021-12-01,5102,8.537583881063972,2021,12,Dec,4,Winter,8.555451903533328,8.545780648268149,8.458716261657262,9.202912856147385,8.519982937819579,0.05327839619006178,-0.01786802246935615,-2.4492935982947064e-16,1.0,0.30119421191220214
2022-01-01,5218,8.560061091643414,2022,1,Jan,1,Winter,8.537583881063972,8.555451903533328,8.545780648268149,9.252057965328051,8.546272144288482,0.008944145179678157,0.022477210579442186,0.49999999999999994,0.8660254037844387,0.40656965974059917
2022-02-01,4865,8.490027523343468,2022,2,Feb,1,Winter,8.560061091643414,8.537583881063972,8.555451903533328,9.29090601981575,8.551032292080237,0.011872488067193623,-0.07003356829994623,0.8660254037844386,0.5000000000000001,0.40656965974059917
2022-03-01,4956,8.508555998020574,2022,3,Mar,1,Summer,8.490027523343468,8.560061091643414,8.537583881063972,9.39897529082673,8.529224165350286,0.03575736018383264,0.018528474677106388,1.0,6.123233995736766e-17,0.40656965974059917
2022-04-01,4819,8.480529207044645,2022,4,Apr,2,Summer,8.508555998020574,8.490027523343468,8.560061091643414,9.293209849798478,8.519548204335818,0.03628769243095716,-0.02802679097592886,0.8660254037844387,-0.4999999999999998,0.40656965974059917
2022-05-01,5015,8.520388082312756,2022,5,May,2,Summer,8.480529207044645,8.508555998020574,8.490027523343468,9.293209849798478,8.49303757613623,0.014253791301394817,0.03985887526811105,0.49999999999999994,-0.8660254037844387,0.40656965974059917
2022-06-01,5600,8.630700432209832,2022,6,Jun,2,Monsoon,8.520388082312756,8.480529207044645,8.508555998020574,8.531293315795018,8.503157762459326,0.020470422438020247,0.11031234989707528,1.2246467991473532e-16,-1.0,0.40656965974059917
2022-07-01,5856,8.675392806089782,2022,7,Jul,3,Monsoon,8.630700432209832,8.520388082312756,8.480529207044645,8.442254104751743,8.543872573855744,0.0777913248645264,0.04469237387995051,-0.4999999999999997,-0.8660254037844388,0.40656965974059917
2022-08-01,6450,8.771990436532242,2022,8,Aug,3,Monsoon,8.675392806089782,8.630700432209832,8.520388082312756,8.42726848388825,8.60882710687079,0.07978375692670564,0.09659763044246006,-0.8660254037844385,-0.5000000000000004,0.40656965974059917
2022-09-01,6982,8.851233902846035,2022,9,Sep,3,Monsoon,8.771990436532242,8.675392806089782,8.630700432209832,8.458716261657262,8.692694558277283,0.07221654451665874,0.07924346631379287,-1.0,-1.8369701987210297e-16,0.40656965974059917
2022-10-01,7300,8.895766604056085,2022,10,Oct,4,Post-Monsoon,8.851233902846035,8.771990436532242,8.675392806089782,8.545780648268149,8.76620571515602,0.08806315959675129,0.04453270121005026,-0.8660254037844386,0.5000000000000001,0.40656965974059917
2022-11-01,7141,8.873748128154395,2022,11,Nov,4,Post-Monsoon,8.895766604056085,8.851233902846035,8.771990436532242,8.555451903533328,8.839663647811454,0.0626940030058634,-0.022018475901690593,-0.5000000000000004,0.8660254037844384,0.40656965974059917
2022-12-01,7250,8.888894669371593,2022,12,Dec,4,Winter,8.873748128154395,8.895766604056085,8.851233902846035,8.537583881063972,8.873582878352172,0.022266810501096523,0.015146541217198717,-2.4492935982947064e-16,1.0,0.40656965974059917
2023-01-01,6681,8.807172622916703,2023,1,Jan,1,Winter,8.888894669371593,8.873748128154395,8.895766604056085,8.560061091643414,8.886136467194024,0.011265393011373054,-0.08172204645489067,0.49999999999999994,0.8660254037844387,0.5488116360940265
2023-02-01,6612,8.796792687674662,2023,2,Feb,1,Winter,8.807172622916703,8.888894669371593,8.873748128154395,8.490027523343468,8.856605140147563,0.043474529871504734,-0.010379935242040617,0.8660254037844386,0.5000000000000001,0.5488116360940265
2023-03-01,6510,8.781248333236862,2023,3,Mar,1,Summer,8.796792687674662,8.807172622916703,8.888894669371593,8.508555998020574,8.830953326654319,0.05044635924246798,-0.015544354437800223,1.0,6.123233995736766e-17,0.5488116360940265
2023-04-01,6525,8.783549477153265,2023,4,Apr,2,Summer,8.781248333236862,8.796792687674662,8.807172622916703,8.480529207044645,8.79507121460941,0.013047597517890518,0.0023011439164033476,0.8660254037844387,-0.4999999999999998,0.5488116360940265
2023-05-01,6669,8.80537513890967,2023,5,May,2,Summer,8.783549477153265,8.781248333236862,8.796792687674662,8.520388082312756,8.787196832688263,0.008389525643496118,0.021825661756404102,0.49999999999999994,-0.8660254037844387,0.5488116360940265
2023-06-01,6823,8.828201089171515,2023,6,Jun,2,Monsoon,8.80537513890967,8.783549477153265,8.781248333236862,8.630700432209832,8.790057649766597,0.01331513879270463,0.022825950261845307,1.2246467991473532e-16,-1.0,0.5488116360940265
2023-07-01,6925,8.843037724962366,2023,7,Jul,3,Monsoon,8.828201089171515,8.80537513890967,8.783549477153265,8.675392806089782,8.805708568411482,0.022327673308783522,0.014836635790851815,-0.4999999999999997,-0.8660254037844388,0.5488116360940265
2023-08-01,7000,8.853808274977197,2023,8,Aug,3,Monsoon,8.843037724962366,8.828201089171515,8.80537513890967,8.771990436532242,8.82553798434785,0.018971997589159798,0.01077055001483096,-0.8660254037844385,-0.5000000000000004,0.5488116360940265
2023-09-01,7040,8.859505484519133,2023,9,Sep,3,Monsoon,8.853808274977197,8.843037724962366,8.828201089171515,8.851233902846035,8.841682363037025,0.01285728376003081,0.005697209541935422,-1.0,-1.8369701987210297e-16,0.5488116360940265
2023-10-01,7262,8.890548245606167,2023,10,Oct,4,Post-Monsoon,8.859505484519133,8.853808274977197,8.843037724962366,8.895766604056085,8.852117161486232,0.008363113943818225,0.03104276108703452,-0.8660254037844386,0.5000000000000001,0.5488116360940265
2023-11-01,8400,9.036106025364846,2023,11,Nov,4,Post-Monsoon,8.890548245606167,8.859505484519133,8.853808274977197,8.873748128154395,8.867954001700832,0.019773452970704555,0.14555777975867912,-0.5000000000000004,0.8660254037844384,0.5488116360940265
2023-12-01,16163,9.690541826198364,2023,12,Dec,4,Winter,9.036106025364846,8.890548245606167,8.859505484519133,8.888894669371593,8.928719918496716,0.09428544540490325,0.654435800833518,-2.4492935982947064e-16,1.0,0.5488116360940265
2024-01-01,13488,9.50962981746968,2024,1,Jan,1,Winter,9.690541826198364,9.036106025364846,8.890548245606167,8.807172622916703,9.205732032389792,0.4261187263446767,-0.18091200872868463,0.49999999999999994,0.8660254037844387,0.7408182206817179
2024-02-01,13550,9.514215624322715,2024,2,Feb,1,Winter,9.50962981746968,9.690541826198364,9.036106025364846,8.796792687674662,9.412092556344296,0.33794480663866366,0.0045858068530346685,0.8660254037844386,0.5000000000000001,0.7408182206817179
2024-03-01,15150,9.625821815359835,2024,3,Mar,1,Summer,9.514215624322715,9.50962981746968,9.690541826198364,8.781248333236862,9.571462422663586,0.10315127563818667,0.11160619103712044,1.0,6.123233995736766e-17,0.7408182206817179
2024-04-01,15863,9.671807670199632,2024,4,Apr,2,Summer,9.625821815359835,9.514215624322715,9.50962981746968,8.783549477153265,9.54988908571741,0.06579963510041904,0.04598585483979711,0.8660254037844387,-0.4999999999999998,0.7408182206817179
2024-05-01,15863,9.671807670199632,2024,5,May,2,Summer,9.671807670199632,9.625821815359835,9.514215624322715,8.80537513890967,9.603948369960728,0.08104103245364283,0.0,0.49999999999999994,-0.8660254037844387,0.7408182206817179
2024-06-01,15488,9.647885373547759,2024,6,Jun,2,Monsoon,9.671807670199632,9.671807670199632,9.625821815359835,8.828201089171515,9.6564790519197,0.02654994567093827,-0.02392229665187351,1.2246467991473532e-16,-1.0,0.7408182206817179
2024-07-01,15294,9.635281256585003,2024,7,Jul,3,Monsoon,9.647885373547759,9.671807670199632,9.671807670199632,8.843037724962366,9.663833571315674,0.013811544412108094,-0.01260411696275554,-0.4999999999999997,-0.8660254037844388,0.7408182206817179
2024-08-01,15263,9.633252393688068,2024,8,Aug,3,Monsoon,9.635281256585003,9.647885373547759,9.671807670199632,8.853808274977197,9.651658100110799,0.01855316205368805,-0.0020288628969353795,-0.8660254037844385,-0.5000000000000004,0.7408182206817179
2024-09-01,14363,9.572480355345974,2024,9,Sep,3,Monsoon,9.633252393688068,9.635281256585003,9.647885373547759,8.859505484519133,9.63880634127361,0.00792784279951486,-0.06077203834209399,-1.0,-1.8369701987210297e-16,0.7408182206817179
2024-10-01,13738,9.527993782923948,2024,10,Oct,4,Post-Monsoon,9.572480355345974,9.633252393688068,9.635281256585003,8.890548245606167,9.613671335206348,0.03568685594964204,-0.04448657242202536,-0.8660254037844386,0.5000000000000001,0.7408182206817179
2024-11-01,13438,9.505916206547065,2024,11,Nov,4,Post-Monsoon,9.527993782923948,9.572480355345974,9.633252393688068,9.036106025364846,9.577908843985997,0.05283886024222352,-0.022077576376883457,-0.5000000000000004,0.8660254037844384,0.7408182206817179
2024-12-01,12250,9.41336284529417,2024,12,Dec,4,Winter,9.505916206547065,9.527993782923948,9.572480355345974,9.690541826198364,9.53546344827233,0.03390491707194906,-0.09255336125289482,-2.4492935982947064e-16,1.0,0.7408182206817179
2025-01-01,11313,9.333796175903101,2025,1,Jan,1,Winter,9.41336284529417,9.505916206547065,9.527993782923948,9.50962981746968,9.482424278255062,0.06081912517160689,-0.0795666693910686,0.49999999999999994,0.8660254037844387,1.0
2025-02-01,11313,9.333796175903101,2025,2,Feb,1,Winter,9.333796175903101,9.41336284529417,9.505916206547065,9.514215624322715,9.417691742581447,0.08614163192686396,0.0,0.8660254037844386,0.5000000000000001,1.0
2025-03-01,14188,9.560222295507314,2025,3,Mar,1,Summer,9.333796175903101,9.333796175903101,9.41336284529417,9.625821815359835,9.360318399033458,0.04593783799156449,0.22642611960421277,1.0,6.123233995736766e-17,1.0
2025-04-01,14263,9.565494159542977,2025,4,Apr,2,Summer,9.560222295507314,9.333796175903101,9.333796175903101,9.671807670199632,9.409271549104504,0.13072718110509562,0.005271864035663043,0.8660254037844387,-0.4999999999999998,1.0
2025-05-01,14263,9.565494159542977,2025,5,May,2,Summer,9.565494159542977,9.560222295507314,9.333796175903101,9.671807670199632,9.486504210317797,0.13227530369919563,0.0,0.49999999999999994,-0.8660254037844387,1.0
2025-06-01,14263,9.565494159542977,2025,6,Jun,2,Monsoon,9.565494159542977,9.565494159542977,9.560222295507314,9.647885373547759,9.56373687153109,0.0030437121222025667,0.0,1.2246467991473532e-16,-1.0,1.0
2025-07-01,16000,9.680406499268875,2025,7,Jul,3,Monsoon,9.565494159542977,9.565494159542977,9.565494159542977,9.635281256585003,9.565494159542977,1.1264593119749616e-07,0.11491233972589754,-0.4999999999999997,-0.8660254037844388,1.0
2025-08-01,15025,9.617537312929105,2025,8,Aug,3,Monsoon,9.680406499268875,9.565494159542977,9.565494159542977,9.633252393688068,9.603798272784942,0.06634467027405563,-0.06286918633976946,-0.8660254037844385,-0.5000000000000004,1.0
2025-09-01,15750,9.664659134301736,2025,9,Sep,3,Monsoon,9.617537312929105,9.680406499268875,9.565494159542977,9.572480355345974,9.621145990580318,0.057541101580749494,0.04712182137263099,-1.0,-1.8369701987210297e-16,1.0
